0	pro	pro	IP-MAT-SPE	1	1	Þú munt segir Víglundur ráða því	viglundur	1400	nar	21118	Þú munt segir Víglundur ráða því	[51183, 31363, 105000, 9, 10619, 495194]	[51183, 31363, 105000, 9, 10619, 495194]
0	pro	pro	IP-MAT-SPE	1	1	Eg mun gifta þér dóttur mína með þeim skilmála að þú skalt fara áður út til Íslands	viglundur	1400	nar	21146	En hann svaraði svo því máli Eg mun gifta þér dóttur mína með þeim skilmála að þú skalt fara áður út til Íslands	[224841, 285303, 7908, 71877, 147013, 1, 1, 31363, 985, 51183, 2841, 33564, 189194, 147013, 3, 896755, 51183, 22900, 81319, 22211, 41552, 304370, 5]	[1, 31363, 985, 51183, 2841, 33564, 189194, 147013, 3, 896755, 51183, 22900, 81319, 22211, 41552, 304370, 5]
0	pro	pro	IP-MAT-SPE	1	1	Viljum við bjóða þér þangað til vistar með okkur	viglundur	1400	nar	21161	Viljum við bjóða þér þangað til vistar með okkur	[29103, 351941, 10387, 51183, 4274, 304370, 1, 189194, 351941]	[2, 351941, 10387, 51183, 4274, 304370, 1, 189194, 351941]
1	pro	dp	IP-SUB	2	1	þeir bræður höfðu honum af sagt	viglundur	1400	nar	21173	Hann spurði hvar sú kona væri er þeir bræður höfðu honum af sagt	[285303, 12374, 4254, 147013, 11, 1083582, 4428, 285303, 3478, 333588, 285303, 152917, 105000]	[285303, 3478, 333588, 285303, 152917, 105000]
0	pro	pro	IP-MAT-SPE	1	1	Vildi eg sjá hana	viglundur	1400	nar	21174	Vildi eg sjá hana	[29103, 351941, 40990, 158459]	[29103, 351941, 40990, 158459]
0	pro	pro	IP-MAT-SPE	1	1	skal eg fyrr sækja hana en hún sé þar lengur og fái þvílíkt orð af Víglundi sem á horfist	viglundur	1400	nar	21182	skal eg fyrr sækja hana en hún sé þar lengur og fái þvílíkt orð af Víglundi sem á horfist	[22900, 351941, 88, 8683, 158459, 224841, 158459, 1083582, 92429, 11780, 953690, 53300, 698, 22, 152917, 9, 432605, 631754, 9078]	[22900, 351941, 88, 8683, 158459, 224841, 158459, 1083582, 92429, 11780, 953690, 53300, 698, 22, 152917, 9, 432605, 631754, 9078]
0	pro	pro	IP-MAT-SPE	1	1	Vil eg fyrr gifta hana Hákoni því að það líst mér sómaráð	viglundur	1400	nar	21183	Vil eg fyrr gifta hana Hákoni því að það líst mér sómaráð	[21, 351941, 88, 985, 158459, 344, 495194, 896755, 495194, 13947, 351941, 0]	[21, 351941, 88, 985, 158459, 344, 495194, 896755, 495194, 13947, 351941, 0]
0	pro	dp	IP-MAT	1	1	og vill hann heldur sækja hana sjálfur	viglundur	1400	nar	21186	og vill hann heldur sækja hana sjálfur	[953690, 29103, 285303, 223, 8683, 158459, 20221]	[953690, 29103, 285303, 223, 8683, 158459, 20221]
1	pro	pro	IP-MAT-SPE	1	1	Mun hann og því ráða	viglundur	1400	nar	21192	Mun hann og því ráða	[31363, 285303, 953690, 14390, 10619]	[31363, 285303, 953690, 14390, 10619]
1	quant	pro	IP-SUB-SPE	1	1	við hefðum þar færra um talað	viglundur	1400	nar	21197	Þætti mér nú betur að við hefðum þar færra um talað	[10208, 351941, 43646, 39496, 896755, 351941, 333588, 92429, 5318, 272090, 14480]	[351941, 333588, 92429, 5318, 272090, 14480]
1	dp	pro	IP-MAT-SPE	1	1	Þú skalt ekki Hákoni þjóna nema þú viljir	viglundur	1400	nar	21222	en hann sagði Þú skalt ekki Hákoni þjóna nema þú viljir og það eina gera sem þú vilt	[224841, 285303, 105000, 51183, 22900, 209020, 344, 1167, 10579, 51183, 29103, 953690, 147013, 11434, 76686, 432605, 51183, 29103]	[51183, 22900, 209020, 344, 1167, 10579, 51183, 29103]
0	dp	pro	IP-MAT	1	2	Nú mun eg lengja nafn þitt	viglundur	1400	nar	21240	og mælti Nú mun eg lengja nafn þitt og kalla þig Víglund hinn væna	[953690, 5309, 43646, 7895, 351941, 356, 18, 7091, 953690, 11474, 51183, 9, 27844, 1035]	[43646, 31363, 351941, 356, 18, 7091]
0	pro	pro	IP-SUB-SPE	1	1	eg vil gefa þér	viglundur	1400	nar	21241	og er hér hringur er eg vil gefa þér er faðir minn gaf mér í tannfé	[953690, 1083582, 36997, 1941, 1083582, 351941, 21, 23940, 51183, 4428, 3, 33564, 23940, 351941, 810646, 2]	[351941, 29103, 23940, 51183]
0	pro	pro	IP-MAT-SPE	1	1	og hann vil eg gefa þér í nafnfesti	viglundur	1400	nar	21242	og hann vil eg gefa þér í nafnfesti	[953690, 285303, 29103, 351941, 23940, 51183, 810646, 0]	[953690, 285303, 29103, 351941, 23940, 51183, 810646, 0]
0	pro	dp	IP-SUB	2	1	faðir hans hafði gefið honum hann	viglundur	1400	nar	21245	Víglundur gaf henni á mót hringinn Haraldsnaut því að faðir hans hafði gefið honum hann	[9, 23940, 158459, 631754, 130, 1941, 0, 495194, 896755, 3, 285303, 333588, 23940, 285303, 285303]	[3, 285303, 333588, 23940, 285303, 285303]
0	pro	pro	IP-SUB	1	1	hann skyldi gifta honum Ketilríði dóttur sína	viglundur	1400	nar	21304	Oft hafði hann komið að því um veturinn við Hólmkel bónda að hann skyldi gifta honum Ketilríði dóttur sína	[18767, 333588, 285303, 123103, 147651, 495194, 272090, 2, 209457, 8, 1, 896755, 285303, 22900, 985, 285303, 0, 2841, 81710]	[285303, 22900, 985, 285303, 0, 2841, 81710]
0	dp	dp	IP-MAT	1	2	Þá hafði Trausti drepið hinn þriðja	viglundur	1400	nar	21320	Þá hafði Trausti drepið hinn þriðja	[78406, 333588, 60, 2043, 27844, 5034]	[78406, 333588, 60, 2043, 27844, 5034]
0	quant	dp	IP-SUB	3	3	Víglundur og Trausti hefðu drepið heimamenn hans þrjá	viglundur	1400	nar	21324	Sagði Jökull föður sínum að Víglundur og Trausti hefðu drepið heimamenn hans þrjá	[105000, 971, 3, 81710, 896755, 9, 953690, 60, 333588, 2043, 934, 285303, 15749]	[9, 953690, 60, 333588, 2043, 934, 285303, 15749]
0	dp	pro	IP-MAT	1	4	en þeir höfðu leyst upp stórt klakatorf og mikið	viglundur	1400	nar	21352	en þeir höfðu leyst upp stórt klakatorf og mikið	[224841, 285303, 333588, 3479, 57325, 21289, 0, 953690, 9316]	[224841, 285303, 333588, 3479, 57325, 21289, 0, 953690, 9316]
0	dp	pro	IP-SUB	1	2	þeir mundu seint geta sótta þá Þorgrímssonu meðan þeir voru á heyinu	viglundur	1400	nar	21356	og þóttust þeir Fossverjar sjá að þeir mundu seint geta sótta þá Þorgrímssonu meðan þeir voru á heyinu	[953690, 10208, 285303, 0, 40990, 896755, 285303, 31363, 3976, 79746, 8683, 147013, 0, 7550, 285303, 1083582, 631754, 24]	[285303, 31363, 3976, 79746, 8683, 147013, 0, 7550, 285303, 1083582, 631754, 24]
0	dp	pro	IP-SUB	1	1	hann skyldi taka vígsmálið eftir sonu sína	viglundur	1400	nar	21437	En er Þorbjörg vissi það sendir hún orð Lón<dash/>Einari föður sínum að hann skyldi taka vígsmálið eftir sonu sína og sækja sonu Þorgríms til fullra sekta ef þeir lifðu	[224841, 4428, 564, 24283, 495194, 8833, 158459, 22, 0, 3, 81710, 896755, 285303, 22900, 76431, 1, 79789, 2, 81710, 953690, 8683, 2, 119, 304370, 8129, 1, 38860, 285303, 6627]	[285303, 22900, 76431, 1, 79789, 2, 81710]
1	dp	dp	IP-MAT	2	2	Gunnlaugur ofláti hafði þess heit strengt að synja öngum manni fars ef líf lægi við	viglundur	1400	nar	21448	Gunnlaugur ofláti hafði þess heit strengt að synja öngum manni fars ef líf lægi við	[2, 3, 333588, 495194, 2791, 63, 896755, 298, 128, 2, 11, 38860, 4, 13363, 209457]	[2, 3, 333588, 495194, 2791, 63, 896755, 298, 128, 2, 2, 38860, 4, 13363, 209457]
1	dp	dp	IP-MAT	3	2	en Sigurður hinn spaki hafði þess heit strengt að launa aldrei illu gott	viglundur	1400	nar	21449	en Sigurður hinn spaki hafði þess heit strengt að launa aldrei illu gott	[224841, 1, 27844, 59, 333588, 495194, 10, 63, 896755, 64, 13441, 1069, 49574]	[224841, 1, 27844, 59, 333588, 495194, 10, 63, 896755, 64, 13441, 1069, 49574]
1	dp	pro	IP-SUB-SPE	1	2	eg skyldi þann mann drepa er mig hefir áður tekið af skipbroti og gert við mig hvern hlut öðrum betur	viglundur	1400	nar	21471	Þætti mér eg þá launa illu gott ef eg skyldi þann mann drepa er mig hefir áður tekið af skipbroti og gert við mig hvern hlut öðrum betur	[10208, 351941, 351941, 78406, 64, 1069, 49574, 38860, 351941, 22900, 147013, 2, 2043, 4428, 351941, 333588, 22211, 76431, 152917, 1, 953690, 76686, 209457, 351941, 70660, 4, 94459, 39496]	[351941, 22900, 147013, 2, 2043, 4428, 351941, 333588, 22211, 76431, 152917, 1, 953690, 76686, 209457, 351941, 70660, 4, 94459, 39496]
0	pro	pro	IP-MAT-SPE	1	1	Skyldi eg heldur verja hann en vont gera ef því væri að skipta	viglundur	1400	nar	21472	Skyldi eg heldur verja hann en vont gera ef því væri að skipta	[22900, 351941, 12122, 2833, 285303, 224841, 1227, 76686, 38860, 495194, 1083582, 896755, 12934]	[22900, 351941, 12122, 2833, 285303, 224841, 1227, 76686, 38860, 495194, 1083582, 896755, 12934]
0	quant	gapped	IP-MAT	0	2	Nú skal nefna fleiri menn til sögunnar	viglundur	1400	nar	21493	Nú skal nefna fleiri menn til sögunnar	[43646, 22900, 13814, 55717, 2, 304370, 1]	[43646, 22900, 13814, 55717, 2, 304370, 1]
0	pro	pro	IP-MAT	1	1	en hún vildi ekki eiga hann	viglundur	1400	nar	21497	en hún vildi ekki eiga hann	[224841, 158459, 29103, 209020, 67566, 285303]	[224841, 158459, 29103, 209020, 67566, 285303]
0	pro	pro	IP-SUB	1	1	hann skyldi fá hennar þótt hún vildi eigi þar samþykki til gefa	viglundur	1400	nar	21498	Þorleifur talaði þar mikið um að hann skyldi fá hennar þótt hún vildi eigi þar samþykki til gefa	[277, 14480, 92429, 9316, 272090, 896755, 285303, 22900, 53300, 158459, 12920, 158459, 29103, 67566, 92429, 6, 304370, 23940]	[285303, 22900, 53300, 158459, 12920, 158459, 29103, 67566, 92429, 6, 304370, 23940]
1	dp	pro	IP-SUB	1	1	hún vildi eigi þar samþykki til gefa	viglundur	1400	nar	21498	Þorleifur talaði þar mikið um að hann skyldi fá hennar þótt hún vildi eigi þar samþykki til gefa	[277, 14480, 92429, 9316, 272090, 896755, 285303, 22900, 53300, 158459, 12920, 158459, 29103, 67566, 92429, 6, 304370, 23940]	[158459, 29103, 67566, 92429, 6, 304370, 23940]
0	dp	pro	IP-MAT-SPE	1	2	en hann mun halda heitstrenging sína	viglundur	1400	nar	21503	en hann mun halda heitstrenging sína og flytja ykkur	[224841, 285303, 31363, 42070, 10, 81710, 953690, 11086, 51183]	[224841, 285303, 31363, 42070, 10, 81710]
1	dp	pro	IP-MAT-SPE	1	1	og munuð þið af honum gott hljóta	viglundur	1400	nar	21505	og munuð þið af honum gott hljóta	[953690, 31363, 51183, 152917, 285303, 4, 8005]	[953690, 31363, 51183, 152917, 285303, 4, 8005]
1	pro	pro	IP-MAT-SPE	1	1	enda munuð þið og þess við þurfa því að þar munuð þið mín gjalda	viglundur	1400	nar	21506	enda munuð þið og þess við þurfa því að þar munuð þið mín gjalda	[12489, 0, 51183, 953690, 495194, 209457, 35848, 14390, 896755, 92429, 31363, 51183, 33564, 312]	[12489, 31363, 51183, 953690, 495194, 209457, 35848, 14390, 896755, 92429, 31363, 51183, 33564, 312]
1	pro	pro	IP-SUB-SPE	1	1	þar munuð þið mín gjalda	viglundur	1400	nar	21506	enda munuð þið og þess við þurfa því að þar munuð þið mín gjalda	[12489, 31363, 51183, 953690, 495194, 209457, 35848, 14390, 896755, 92429, 31363, 51183, 33564, 312]	[92429, 31363, 51183, 33564, 312]
1	pro	dp	IP-MAT-SPE	2	1	Faðir minn mun því ráða segir Ketilríður því að eg má ekki	viglundur	1400	nar	21525	Faðir minn mun því ráða segir Ketilríður því að eg má ekki	[3, 33564, 31363, 495194, 10619, 105000, 0, 14390, 896755, 351941, 42274, 209020]	[3, 33564, 31363, 14390, 10619, 105000, 0, 495194, 896755, 351941, 42274, 209020]
0	pro	pro	IP-SUB-SPE	1	1	eg skal þegar eg get drepa þá ef það er þinn vilji	viglundur	1400	nar	21549	og dylst þú ekki fyrir mér á hvorn máta er þú vilt vera láta því að eg skal þegar eg get drepa þá ef það er þinn vilji	[953690, 200, 51183, 209020, 169606, 351941, 631754, 5010, 5, 4428, 51183, 29103, 1083582, 23362, 495194, 896755, 351941, 22900, 75933, 351941, 79746, 2043, 285303, 38860, 495194, 1083582, 7091, 1537]	[351941, 22900, 75933, 351941, 79746, 2043, 285303, 38860, 495194, 1083582, 7091, 1537]
1	quant	pro	IP-MAT-SPE	1	3	og svo skyldi eg öngvan annan mann eiga en Víglund ef eg skyldi kjósa	viglundur	1400	nar	21551	og svo skyldi eg öngvan annan mann eiga en Víglund ef eg skyldi kjósa	[953690, 71877, 22900, 351941, 1, 94459, 2, 67566, 224841, 9, 38860, 351941, 22900, 3475]	[953690, 71877, 22900, 351941, 0, 94459, 2, 67566, 224841, 9, 38860, 351941, 22900, 3475]
0	dp	pro	IP-SUB	1	1	þú vilt fá Ketilríðar	viglundur	1400	nar	21558	og er eitt til ef þú vilt fá Ketilríðar	[953690, 1083582, 36927, 304370, 38860, 51183, 29103, 53300, 0]	[51183, 29103, 53300, 0]
1	pro	pro	IP-SUB-SPE	1	1	hann hefir mér veitta	viglundur	1400	nar	21561	og lítt myndi eg honum þá dyggð er hann hefir mér veitta slíka harma sem hann ætti mér að launa	[953690, 2891, 31363, 10, 285303, 147013, 3, 4428, 285303, 333588, 351941, 96, 19528, 313, 432605, 285303, 67566, 351941, 896755, 64]	[285303, 333588, 351941, 96]
1	dp	dp	IP-MAT-SPE	1	2	enda mun Ketilríður nóga harma bera þó að eigi sé drepinn faðir hennar sá sem henni vildi allt gott	viglundur	1400	nar	21562	enda mun Ketilríður nóga harma bera þó að eigi sé drepinn faðir hennar sá sem henni vildi allt gott	[12489, 31363, 0, 1, 313, 27136, 32359, 896755, 755, 1083582, 2043, 3, 158459, 147013, 432605, 158459, 29103, 113770, 49574]	[12489, 31363, 0, 4840, 313, 27136, 32359, 896755, 755, 1083582, 2043, 3, 158459, 147013, 432605, 158459, 29103, 113770, 49574]
0	pro	dp	IP-SUB	1	1	Gunnlaugur vill veita honum far um Íslandshaf	viglundur	1400	nar	21576	og spyr hvort Gunnlaugur vill veita honum far um Íslandshaf	[953690, 12374, 20510, 2, 29103, 11087, 285303, 11, 272090, 13]	[2, 29103, 11087, 285303, 11, 272090, 13]
0	pro	pro	IP-MAT	1	1	Mættir þú svo og helst launa þeim fyrir það er Þorgrímur hefir vel til okkar gert	viglundur	1400	nar	21593	Mættir þú svo og helst launa þeim fyrir það er Þorgrímur hefir vel til okkar gert	[140, 51183, 71877, 953690, 223, 64, 158459, 169606, 495194, 4428, 119, 333588, 39496, 304370, 351941, 76686]	[140, 51183, 71877, 953690, 223, 64, 158459, 169606, 495194, 4428, 119, 333588, 39496, 304370, 351941, 76686]
0	dp	pro	IP-MAT-SPE	1	2	en nú viltu drepa sonu hans saklausa	viglundur	1400	nar	21616	en nú viltu drepa sonu hans saklausa	[224841, 43646, 29103, 2043, 2, 285303, 387]	[224841, 43646, 29103, 2043, 2, 285303, 387]
0	dp	dp	IP-SUB-SPE	1	1	Þorgrímur skal eiga sjálfur Ólöfu	viglundur	1400	nar	21623	Gunnlaugur mælti Það er þá mín gerð að Þorgrímur skal eiga sjálfur Ólöfu	[2, 5309, 495194, 1083582, 78406, 351941, 76686, 896755, 119, 22900, 67566, 20221, 622]	[119, 22900, 67566, 20221, 622]
0	quant	pro	IP-MAT-SPE	1	2	og svo skal hún hafa fyrirgert öllum arfi eftir Þóri jarl föður sinn	viglundur	1400	nar	21624	og svo skal hún hafa fyrirgert öllum arfi eftir Þóri jarl föður sinn	[953690, 71877, 22900, 158459, 333588, 48, 113770, 374, 79789, 657, 108, 3, 81710]	[953690, 71877, 22900, 158459, 333588, 48, 113770, 374, 79789, 657, 108, 3, 81710]
1	pro	dp	IP-MAT	2	1	Skal faðir minn hann að réttu taka eftir hann	viglundur	1400	nar	21625	Skal faðir minn hann að réttu taka eftir hann	[22900, 3, 33564, 285303, 896755, 7436, 76431, 79789, 285303]	[22900, 3, 33564, 285303, 896755, 7436, 76431, 79789, 285303]
0	dp	dp	IP-MAT	2	2	en faðir minn skal gifta Ingibjörgu dóttur sína Trausta Þorgrímssyni	viglundur	1400	nar	21626	en faðir minn skal gifta Ingibjörgu dóttur sína Trausta Þorgrímssyni	[224841, 3, 33564, 22900, 985, 2, 2841, 81710, 60, 1]	[224841, 3, 33564, 22900, 985, 2, 2841, 81710, 60, 1]
0	dp	dp	IP-MAT	2	2	en Sigurður spaki skal eiga Helgu Þorgrímsdóttur	viglundur	1400	nar	21627	en Sigurður spaki skal eiga Helgu Þorgrímsdóttur	[224841, 1, 59, 22900, 67566, 1973, 73]	[224841, 1, 59, 22900, 67566, 1973, 73]
0	dp	dp	IP-MAT	1	1	Bóndi hafði boðið heim stýrimönnum	viglundur	1400	nar	21712	Bóndi hafði boðið heim stýrimönnum	[1, 333588, 10387, 7017, 304]	[1, 333588, 10387, 7017, 304]
0	pro	dp	IP-SUB	1	1	Ketilríður mundi kenna hann	viglundur	1400	nar	21718	Ekki ætlaði Víglundur að Ketilríður mundi kenna hann	[209020, 19426, 9, 896755, 0, 31363, 5182, 285303]	[0, 31363, 5182, 285303]
0	dp	dp	IP-SUB	1	1	Víglundur hafi þekkt hana	viglundur	1400	nar	21725	Svo er sagt að Ketilríður hafi haft hinnu fyrir andliti sér og hafi eigi viljað að Víglundur hafi þekkt hana og svo það að Víglundur hafi eigi verið ráðinn í því að þekkja hana	[71877, 1083582, 105000, 896755, 0, 333588, 333588, 2, 169606, 2, 103516, 953690, 333588, 755, 29103, 896755, 9, 333588, 8688, 158459, 953690, 71877, 495194, 896755, 9, 333588, 755, 1083582, 10619, 810646, 495194, 896755, 8688, 158459]	[9, 333588, 8688, 158459]
0	dp	pro	IP-MAT	1	1	Hún hafði sprett hinnunni frá andliti sér	viglundur	1400	nar	21728	Hún hafði sprett hinnunni frá andliti sér	[158459, 333588, 753, 2, 89205, 2, 103516]	[158459, 333588, 753, 2, 89205, 2, 103516]
0	pro	dp	IP-SUB	1	1	Víglundur hafði þekkt hana	viglundur	1400	nar	21737	En aldrei hafði Ketilríður hinnu fyrir andliti sér þaðan frá er hún vissi að Víglundur hafði þekkt hana	[224841, 13441, 333588, 0, 2, 169606, 2, 103516, 2446, 89205, 4428, 158459, 24283, 896755, 9, 333588, 8688, 158459]	[9, 333588, 8688, 158459]
0	dp	gapped	IP-MAT	0	1	og hafði lagt höfuðið fram á stokkinn sem best undir höggið	viglundur	1400	nar	21751	og hafði lagt höfuðið fram á stokkinn sem best undir höggið	[953690, 333588, 30422, 17, 52103, 631754, 239, 432605, 39496, 23109, 1]	[953690, 333588, 30422, 17, 52103, 631754, 239, 432605, 39496, 23109, 1]
1	quant	pro	IP-MAT-SPE	1	1	Mun eg því öngri slíkt unna	viglundur	1400	nar	21792	Mun eg því öngri slíkt unna	[7895, 351941, 14390, 0, 19528, 220]	[7895, 351941, 14390, 6, 19528, 220]
1	pro	pro	IP-MAT-SPE	1	1	Mun eg og ekki því fram fara	viglundur	1400	nar	21793	Mun eg og ekki því fram fara	[7895, 351941, 953690, 209020, 495194, 52103, 81319]	[7895, 351941, 953690, 209020, 495194, 52103, 81319]
0	pro	pro	IP-SUB-SPE	1	1	eg hefi ætlað mér heimanferð	viglundur	1400	nar	21811	og mælti Það vil eg nú Örn stýrimaður að þú hugsir um bú mitt og annað það er mig varðar því að eg hefi ætlað mér heimanferð	[953690, 5309, 495194, 29103, 351941, 43646, 1637, 304, 896755, 51183, 8888, 272090, 3, 33564, 953690, 94459, 495194, 1083582, 351941, 10446, 495194, 896755, 351941, 37, 19426, 351941, 0]	[351941, 333588, 19426, 351941, 0]
1	quant	pro	IP-MAT-SPE	1	2	og hefir þú þær allar vel borið	viglundur	1400	nar	21832	og hefir þú þær allar vel borið	[953690, 333588, 51183, 158459, 113770, 39496, 27136]	[953690, 333588, 51183, 158459, 113770, 39496, 27136]
1	dp	dp	IP-MAT-SPE	2	1	en þó hefir bróðir þinn því ollað að þú hefir þig í öngri óhæfu haft eða gert	viglundur	1400	nar	21833	en þó hefir bróðir þinn því ollað að þú hefir þig í öngri óhæfu haft eða gert	[224841, 32359, 333588, 3478, 7091, 495194, 15, 896755, 51183, 333588, 51183, 810646, 6, 24, 333588, 87319, 76686]	[224841, 32359, 333588, 3478, 7091, 495194, 21, 896755, 51183, 37, 51183, 810646, 6, 110, 333588, 87319, 76686]
0	pro	gapped	IP-MAT-SPE	0	1	Nú skal ekki leyna þig að eg heiti Helgi og er eg son Eiríks jarls en föðurbróðir þinn	viglundur	1400	nar	21835	Nú skal ekki leyna þig að eg heiti Helgi og er eg son Eiríks jarls en föðurbróðir þinn	[43646, 22900, 209020, 876, 51183, 896755, 351941, 6486, 2288, 953690, 1083582, 351941, 2, 1, 108, 224841, 97, 7091]	[43646, 22900, 209020, 876, 51183, 896755, 351941, 6486, 2288, 953690, 1083582, 351941, 14, 1, 108, 224841, 97, 7091]
0	pro	pro	IP-SUB-SPE	1	1	eg vildi geyma hana þér til handa	viglundur	1400	nar	21836	Bað eg því Ketilríðar að eg vildi geyma hana þér til handa	[4962, 351941, 495194, 0, 896755, 351941, 29103, 2718, 158459, 51183, 304370, 1]	[351941, 29103, 2718, 158459, 51183, 304370, 1]
1	quant	dp	IP-MAT-SPE	1	2	Hefir Ketilríður allt þetta vel borið	viglundur	1400	nar	21838	Hefir Ketilríður allt þetta vel borið og kvenlega því að hún var þessa alls duld	[333588, 0, 113770, 200719, 39496, 27136, 953690, 131, 495194, 896755, 158459, 1083582, 200719, 113770, 3]	[333588, 0, 113770, 200719, 39496, 27136]
1	quant	pro	IP-SUB-SPE	1	2	hún var þessa alls duld	viglundur	1400	nar	21838	Hefir Ketilríður allt þetta vel borið og kvenlega því að hún var þessa alls duld	[333588, 0, 113770, 200719, 39496, 27136, 953690, 131, 495194, 896755, 158459, 1083582, 200719, 113770, 3]	[158459, 1083582, 200719, 113770, 3]
0	quant	gapped	IP-MAT	0	2	Að henni má þykja mikið gaman	viglundur	1400	nar	21858	Að henni má þykja mikið gaman	[147651, 158459, 42274, 10208, 75043, 86]	[147651, 158459, 42274, 10208, 75043, 86]
0	quant	pro	IP-SUB	1	1	hann hafði aftur goldið allt	bandamenn	1450	nar	21909	og var þá svo komið að hann hafði aftur goldið allt	[953690, 1083582, 78406, 71877, 123103, 896755, 285303, 333588, 17943, 312, 113770]	[285303, 333588, 17943, 312, 113770]
1	quant	pro	IP-SUB	1	2	hann mundi eigi minna fé eiga en þær kirkjur er auðgastar voru hér á landi	bandamenn	1450	nar	21948	heldur var hitt sagt að hann mundi eigi minna fé eiga en þær kirkjur er auðgastar voru hér á landi	[12122, 1083582, 4976, 105000, 896755, 285303, 31363, 755, 26653, 3, 67566, 224841, 147013, 6020, 1083582, 0, 1083582, 36997, 631754, 1]	[285303, 31363, 755, 26653, 3, 67566, 224841, 147013, 6020, 4428, 0, 1083582, 36997, 631754, 1]
0	dp	dp	IP-SUB	3	1	Vali frændi hans skal taka við búi	bandamenn	1450	nar	22002	og segir að Vali frændi hans skal taka við búi	[953690, 105000, 896755, 749, 5, 285303, 22900, 76431, 209457, 3]	[16, 5, 285303, 22900, 76431, 209457, 3]
1	quant	pro	IP-MAT	1	1	og hefi eg þó meira á hendur tekist en eg megi vel valda	bandamenn	1450	nar	22030	og hefi eg þó meira á hendur tekist en eg megi vel valda	[953690, 333588, 351941, 32359, 27328, 631754, 1, 76431, 224841, 351941, 42274, 39496, 5500]	[953690, 333588, 351941, 32359, 27328, 631754, 1, 76431, 224841, 351941, 42274, 39496, 5500]
1	dp	pro	IP-MAT-SPE	1	1	hefi eg það spurt að þú sért búmaður mikill	bandamenn	1450	nar	22062	hefi eg það spurt að þú sért búmaður mikill	[333588, 351941, 495194, 12374, 896755, 51183, 1083582, 48, 75043]	[333588, 351941, 495194, 12374, 896755, 51183, 1083582, 48, 75043]
1	quant	dp	IP-SUB	1	2	Óspakur vilji áhald nokkuð veita hans sæmd	bandamenn	1450	nar	22119	Virðir Oddur svo sem Óspakur vilji áhald nokkuð veita hans sæmd og gera sig að meira manni en honum sómi	[14050, 831, 71877, 432605, 1, 29103, 166, 33559, 11087, 285303, 92, 953690, 76686, 103516, 147651, 1, 2, 224841, 285303, 88]	[1, 29103, 166, 33559, 11087, 285303, 92]
0	dp	pro	IP-SUB-SPE	1	1	hann hefir stolið sauðum	bandamenn	1450	nar	22163	enda skal eg vís verða hvort hann hefir stolið sauðum eða eigi	[12489, 22900, 351941, 34, 140153, 20510, 285303, 333588, 403, 114, 87319, 755]	[285303, 333588, 403, 114]
1	pro	pro	IP-SUB-SPE	1	1	máttu það vita	bandamenn	1450	nar	22164	Oddur segir Hversu máttu það vita ?	[831, 105000, 5627, 101, 495194, 24283, 0]	[42274, 495194, 24283]
1	dp	pro	IP-SUB-SPE	1	1	þú mundir þetta mæla	bandamenn	1450	nar	22198	Óspakur segir Eigi varði mig að þú mundir þetta mæla	[1, 105000, 755, 2833, 351941, 896755, 51183, 31363, 200719, 5309]	[51183, 31363, 200719, 5309]
1	dp	pro	IP-MAT-SPE	1	2	og ef eigi værum við svo miklir vinir þá mundi eg þessa máls sárlega hefna	bandamenn	1450	nar	22199	og ef eigi værum við svo miklir vinir þá mundi eg þessa máls sárlega hefna	[953690, 38860, 755, 1083582, 351941, 71877, 75043, 6419, 78406, 31363, 351941, 200719, 1, 81, 177]	[953690, 38860, 67566, 1083582, 351941, 71877, 75043, 6419, 78406, 31363, 351941, 200719, 1, 81, 177]
0	dp	pro	IP-SUB-SPE	1	1	eg mun setja ráð til þessa	bandamenn	1450	nar	22206	Nú er þú gerir sem eg vil og gengur við þá mun þér eigi þungt falla fyrir því að eg mun setja ráð til þessa	[43646, 1083582, 51183, 76686, 432605, 351941, 29103, 953690, 25055, 209457, 78406, 7895, 51183, 67566, 2285, 9505, 169606, 495194, 896755, 351941, 31363, 24541, 1, 304370, 200719]	[351941, 31363, 24541, 1, 304370, 200719]
0	dp	pro	IP-MAT	1	2	Eg hefi selt varning minn víða um hérað	bandamenn	1450	nar	22207	Eg hefi selt varning minn víða um hérað	[1, 333588, 6202, 224, 33564, 5952, 272090, 3]	[1, 333588, 6202, 224, 33564, 5952, 272090, 3]
1	dp	dp	IP-MAT	2	1	og mun það engi maður gruna	bandamenn	1450	nar	22209	og mun það engi maður gruna	[953690, 31363, 495194, 45, 2, 730]	[953690, 31363, 495194, 11, 2, 730]
0	pro	gapped	IP-MAT-SPE	0	1	og vill drepa þig	bandamenn	1450	nar	22241	og vill drepa þig	[953690, 29103, 2043, 51183]	[953690, 29103, 2043, 51183]
1	dp	pro	IP-MAT-SPE	1	1	Oddi hefði eg þetta ætlað	bandamenn	1450	nar	22246	Oddi hefði eg þetta ætlað	[215, 333588, 351941, 200719, 19426]	[831, 333588, 351941, 200719, 19426]
1	quant	pro	IP-SUB-SPE	1	2	viltu nokkur svör veita fyrir Óspak	bandamenn	1450	nar	22277	viltu nokkur svör veita fyrir Óspak ?	[29103, 33559, 149, 11087, 169606, 1, 0]	[29103, 33559, 149, 11087, 169606, 0]
